# 白名单：不参与测速，直接注入结果并保留在最前。格式：频道名,地址
# 由助手生成(三网合并 + 91看电视 + 午夜剧场)

# ===== 📺央视频道(三网合并,不测速) =====
CCTV-7,http://60.223.72.96:8004/udp/226.0.2.159:9184
CCTV-7,http://60.223.72.132:8001/udp/226.0.2.159:9184
CCTV-7,http://220.167.170.193:4000/udp/239.120.2.39:5141
CCTV-7,http://utuxx.91kds.cn/live1/xuexi.m3u8?id=cctv7&pwd=jsdecode
CCTV-7,http://utuxx.91kds.cn/live1/xuexi1.m3u8?id=cctv7&pwd=jsdecode
CCTV-7,http://utuxx.91kds.cn/live1/cctvxw.m3u8?bt=0&id=cctv7hd&pwd=jsdecode
CCTV-7,http://utuxx.91kds.cn/live1/cctvxw.m3u8?bt=1&id=cctv7hd&pwd=jsdecode
CCTV-7,http://www.xk8.top:8001/udp/239.254.103.156:9130
CCTV-7,http://swtyc.f3322.org:8880/udp/239.253.157.156:9130
CCTV-7,http://ksjgj.cn:8888/udp/239.49.8.126:8000
CCTV-7,http://www.qfly9236.cn:8888/udp/239.253.92.7:8003
CCTV-7,http://tv.zhangzp.top:4022/udp/239.125.1.131:4130
CCTV-8,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000376/index.m3u8
CCTV-8,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000362/index.m3u8
CCTV-8,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000008/index.m3u8
CCTV-8,http://ucdn-zte.sd.chinamobile.com:8089/shandong_cabletv.live.zte.com////CHANNEL00000362/index.m3u8
CCTV-8,http://ucdn-zte.sd.chinamobile.com:8089/shandong_cabletv.live.zte.com////CHANNEL00000008/index.m3u8
CCTV-8,http://150.138.8.143/00/SNM/CHANNEL00000362/index.m3u8
CCTV-8,http://39.89.160.82:5140/CCTV8?cors
CCTV-8,http://222.173.9.81/00/SNM/CHANNEL00000362/index.m3u8
CCTV-8,http://utuxx.91kds.cn/live1/jsbv2a.m3u8?id=cctv8hd&pwd=jsdecode
CCTV-8,http://utuxx.91kds.cn/live1/zbdq7.m3u8?id=cctv8hd&pwd=jsdecode
CCTV-8,http://utuxx.91kds.cn/live1/zbdq6.m3u8?id=cctv8hd&pwd=jsdecode
CCTV-8,http://utuxx.91kds.cn/live1/zbdq5.m3u8?id=cctv8hd&pwd=jsdecode
CCTV-8,http://utuxx.91kds.cn/live1/zbdq4.m3u8?id=cctv8hd&pwd=jsdecode
CCTV-8,http://utuxx.91kds.cn/live1/zbdq3.m3u8?id=cctv8hd&pwd=jsdecode
CCTV-8,http://utuxx.91kds.cn/live1/zbdq2.m3u8?id=cctv8hd&pwd=jsdecode
CCTV-8,http://utuxx.91kds.cn/live1/zbdq1.m3u8?id=cctv8hd&pwd=jsdecode
CCTV-8,http://utuxx.91kds.cn/live1/jsbv1.m3u8?id=cctv8hd&pwd=jsdecode
CCTV-8,http://utuxx.91kds.cn/live1/dsdq.m3u8?id=cctv8hd&pwd=jsdecode
CCTV-8,http://ksjgj.cn:8888/udp/239.49.8.77:8000
CCTV-8,http://u.igeizhe.com:2000/udp/238.1.78.173:7256
CCTV-8,http://220.167.170.193:4000/udp/239.120.2.40:5141
CCTV-8,http://tv.4000689877.com:4000/udp/239.253.232.194:8000
CCTV-8,http://utuxx.91kds.cn/live1/jsbv2a.m3u8?id=cctv8k&pwd=jsdecode
CCTV-8,http://utuxx.91kds.cn/live1/jsbv1.m3u8?id=cctv8k&pwd=jsdecode
CCTV-8,http://222.173.9.81/00/SNM/CHANNEL00000008/index.m3u8
CCTV-8,http://utuxx.91kds.cn/live2/sxy.m3u8?id=cctv8&pwd=jsdecode
CCTV-8,http://u.igeizhe.com:2000/udp/238.1.78.177:7288
CCTV-8,http://ksjgj.cn:8888/udp/239.49.0.8:9578
CCTV-8,http://www.qfly9236.cn:8888/udp/239.253.92.64:6010
CCTV-8,http://czkeji.vip:9000/udp/239.252.220.69:5140
CCTV-9,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000319/index.m3u8
CCTV-9,http://ucdn-zte.sd.chinamobile.com:8089/shandong_cabletv.live.zte.com////CHANNEL00000319/index.m3u8
CCTV-9,http://150.138.8.143/00/SNM/CHANNEL00000319/index.m3u8
CCTV-9,http://39.89.160.82:5140/CCTV9?cors
CCTV-9,http://222.173.9.81/00/SNM/CHANNEL00000319/index.m3u8
CCTV-9,http://utuxx.91kds.cn/live1/jsbv2a.m3u8?id=cctv9hd&pwd=jsdecode
CCTV-9,http://utuxx.91kds.cn/live1/zbdq7.m3u8?id=cctv9hd&pwd=jsdecode
CCTV-9,http://utuxx.91kds.cn/live1/zbdq6.m3u8?id=cctv9hd&pwd=jsdecode
CCTV-9,http://utuxx.91kds.cn/live1/zbdq5.m3u8?id=cctv9hd&pwd=jsdecode
CCTV-9,http://utuxx.91kds.cn/live1/zbdq4.m3u8?id=cctv9hd&pwd=jsdecode
CCTV-9,http://utuxx.91kds.cn/live1/zbdq2.m3u8?id=cctv9hd&pwd=jsdecode
CCTV-9,http://utuxx.91kds.cn/live1/zbdq3.m3u8?id=cctv9hd&pwd=jsdecode
CCTV-9,http://utuxx.91kds.cn/live1/zbdq1.m3u8?id=cctv9hd&pwd=jsdecode
CCTV-9,http://utuxx.91kds.cn/live1/jsbv1.m3u8?id=cctv9hd&pwd=jsdecode
CCTV-9,http://utuxx.91kds.cn/live1/dsdq.m3u8?id=cctv9hd&pwd=jsdecode
CCTV-9,http://utuxx.91kds.cn/live1/cctvxw.m3u8?bt=2&id=cctv9hd&pwd=jsdecode
CCTV-9,http://1.032000.xyz:8848/udp/239.93.31.24:5140
CCTV-9,http://ksjgj.cn:8888/udp/239.49.8.53:9814
CCTV-9,http://www.huakangyaoye.cn:8800/udp/225.1.2.80:10474
CCTV-9,http://swtyc.f3322.org:8880/udp/239.69.1.104:10262
CCTV-9,http://www.xk8.top:8001/udp/239.69.1.104:10262
CCTV-9,http://www.dwphic.com:9999/udp/239.69.1.104:10262
CCTV-9,http://60.223.72.65:8001/udp/226.0.2.161:9200
CCTV-9,http://60.223.72.148:8004/udp/226.0.2.161:9200
CCTV-9,http://60.223.72.233:8004/udp/226.0.2.161:9200
CCTV-9,http://60.223.72.96:8004/udp/226.0.2.161:9200
CCTV-9,http://60.223.72.132:8001/udp/226.0.2.161:9200
CCTV-9,rtmp://play.kankanlive.com/live/1698423397390920
CCTV-9,http://utuxx.91kds.cn/live1/cctvxw.m3u8?bt=0&id=cctv9hd&pwd=jsdecode
CCTV-9,http://utuxx.91kds.cn/live1/cctvxw.m3u8?bt=1&id=cctv9hd&pwd=jsdecode
CCTV-9,http://www.xk8.top:8001/udp/239.254.103.157:9016
CCTV-9,http://swtyc.f3322.org:8880/udp/239.253.157.157:9016
CCTV-9,http://www.qfly9236.cn:8888/udp/239.253.92.9:8004
CCTV-9,http://tv.zhangzp.top:4022/udp/239.125.1.142:4130
CCTV-10,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000321/index.m3u8
CCTV-10,http://ucdn-zte.sd.chinamobile.com:8089/shandong_cabletv.live.zte.com////CHANNEL00000321/index.m3u8
CCTV-10,http://150.138.8.143/00/SNM/CHANNEL00000321/index.m3u8
CCTV-10,http://39.89.160.82:5140/CCTV10?cors
CCTV-10,http://222.173.9.81/00/SNM/CHANNEL00000321/index.m3u8
CCTV-10,http://utuxx.91kds.cn/live1/jsbv2a.m3u8?id=cctv10hd&pwd=jsdecode
CCTV-10,http://utuxx.91kds.cn/live1/zbdq7.m3u8?id=cctv10hd&pwd=jsdecode
CCTV-10,http://utuxx.91kds.cn/live1/zbdq6.m3u8?id=cctv10hd&pwd=jsdecode
CCTV-10,http://utuxx.91kds.cn/live1/zbdq5.m3u8?id=cctv10hd&pwd=jsdecode
CCTV-10,http://utuxx.91kds.cn/live1/zbdq4.m3u8?id=cctv10hd&pwd=jsdecode
CCTV-10,http://utuxx.91kds.cn/live1/zbdq3.m3u8?id=cctv10hd&pwd=jsdecode
CCTV-10,http://utuxx.91kds.cn/live1/zbdq2.m3u8?id=cctv10hd&pwd=jsdecode
CCTV-10,http://utuxx.91kds.cn/live1/zbdq1.m3u8?id=cctv10hd&pwd=jsdecode
CCTV-10,http://utuxx.91kds.cn/live1/jsbv1.m3u8?id=cctv10hd&pwd=jsdecode
CCTV-10,http://utuxx.91kds.cn/live1/dsdq.m3u8?id=cctv10hd&pwd=jsdecode
CCTV-10,http://utuxx.91kds.cn/live1/cctvxw.m3u8?bt=2&id=cctv10hd&pwd=jsdecode
CCTV-10,http://1.032000.xyz:8848/udp/239.93.31.28:5140
CCTV-10,http://ksjgj.cn:8888/udp/239.49.8.54:9818
CCTV-10,http://220.167.170.193:4000/udp/239.120.1.250:9448
CCTV-10,http://www.huakangyaoye.cn:8800/udp/225.1.2.81:10480
CCTV-10,http://swtyc.f3322.org:8880/udp/239.69.1.105:10268
CCTV-10,http://www.xk8.top:8001/udp/239.69.1.105:10268
CCTV-10,http://www.dwphic.com:9999/udp/239.69.1.105:10268
CCTV-10,http://60.223.72.65:8001/udp/226.0.2.162:9208
CCTV-10,http://60.223.72.148:8004/udp/226.0.2.162:9208
CCTV-10,http://60.223.72.233:8004/udp/226.0.2.162:9208
CCTV-10,http://60.223.72.96:8004/udp/226.0.2.162:9208
CCTV-10,http://60.223.72.132:8001/udp/226.0.2.162:9208
CCTV-10,http://utuxx.91kds.cn/live1/xuexi.m3u8?id=cctv10&pwd=jsdecode
CCTV-10,http://utuxx.91kds.cn/live1/xuexi1.m3u8?id=cctv10&pwd=jsdecode
CCTV-10,http://utuxx.91kds.cn/live2/sxy.m3u8?id=cctv10&pwd=jsdecode
CCTV-10,rtmp://play.kankanlive.com/live/1698423445959919
CCTV-10,http://utuxx.91kds.cn/live1/cctvxw.m3u8?bt=0&id=cctv10hd&pwd=jsdecode
CCTV-10,http://utuxx.91kds.cn/live1/cctvxw.m3u8?bt=1&id=cctv10hd&pwd=jsdecode
CCTV-10,http://www.xk8.top:8001/udp/239.254.103.158:9022
CCTV-10,http://swtyc.f3322.org:8880/udp/239.253.157.158:9022
CCTV-10,http://ksjgj.cn:8888/udp/239.49.0.10:8072
CCTV-10,http://tv.zhangzp.top:4022/udp/239.125.1.143:4130
CCTV-11,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000344/index.m3u8
CCTV-11,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000011/index.m3u8
CCTV-11,http://ucdn-zte.sd.chinamobile.com:8089/shandong_cabletv.live.zte.com////CHANNEL00000344/index.m3u8
CCTV-11,http://ucdn-zte.sd.chinamobile.com:8089/shandong_cabletv.live.zte.com////CHANNEL00000011/index.m3u8
CCTV-11,http://150.138.8.143/00/SNM/CHANNEL00000344/index.m3u8
CCTV-11,http://39.89.160.82:5140/CCTV11?cors
CCTV-11,http://222.173.9.81/00/SNM/CHANNEL00000344/index.m3u8
CCTV-11,http://utuxx.91kds.cn/live1/jsbv2a.m3u8?id=cctv11hd&pwd=jsdecode
CCTV-11,http://utuxx.91kds.cn/live1/zbdq7.m3u8?id=cctv11hd&pwd=jsdecode
CCTV-11,http://utuxx.91kds.cn/live1/zbdq6.m3u8?id=cctv11hd&pwd=jsdecode
CCTV-11,http://utuxx.91kds.cn/live1/zbdq5.m3u8?id=cctv11hd&pwd=jsdecode
CCTV-11,http://utuxx.91kds.cn/live1/zbdq4.m3u8?id=cctv11hd&pwd=jsdecode
CCTV-11,http://utuxx.91kds.cn/live1/zbdq3.m3u8?id=cctv11hd&pwd=jsdecode
CCTV-11,http://utuxx.91kds.cn/live1/zbdq2.m3u8?id=cctv11hd&pwd=jsdecode
CCTV-11,http://utuxx.91kds.cn/live1/zbdq1.m3u8?id=cctv11hd&pwd=jsdecode
CCTV-11,http://utuxx.91kds.cn/live1/jsbv1.m3u8?id=cctv11hd&pwd=jsdecode
CCTV-11,http://utuxx.91kds.cn/live1/dsdq.m3u8?id=cctv11hd&pwd=jsdecode
CCTV-11,http://tv.4000689877.com:4000/udp/239.253.232.169:8000
CCTV-11,http://swtyc.f3322.org:8880/udp/239.69.1.154:10560
CCTV-11,http://www.xk8.top:8001/udp/239.69.1.154:10560
CCTV-11,http://www.dwphic.com:9999/udp/239.69.1.154:10560
CCTV-11,rtmp://play.kankanlive.com/live/1698423476198918
CCTV-11,http://www.xk8.top:8001/udp/239.254.103.159:9028
CCTV-11,http://swtyc.f3322.org:8880/udp/239.253.157.159:9028
CCTV-11,http://shjy.530070.xyz:8000/udp/239.77.1.42:5146
CCTV-11,http://183.33.56.7:8686/udp/239.77.1.42:5146
CCTV-11,http://www.qfly9236.cn:8888/udp/239.253.92.11:8006
CCTV-11,http://ksjgj.cn:8888/udp/239.49.0.11:8080
CCTV-11,http://tv.zhangzp.top:4022/udp/239.125.1.134:4130
CCTV-12,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000322/index.m3u8
CCTV-12,http://ucdn-zte.sd.chinamobile.com:8089/shandong_cabletv.live.zte.com////CHANNEL00000322/index.m3u8
CCTV-12,http://ucdn-zte.sd.chinamobile.com:8089/shandong_cabletv.live.zte.com////CHANNEL00000012/index.m3u8
CCTV-12,http://150.138.8.143/00/SNM/CHANNEL00000322/index.m3u8
CCTV-12,http://39.89.160.82:5140/CCTV12?cors
CCTV-12,http://222.173.9.81/00/SNM/CHANNEL00000322/index.m3u8
CCTV-12,http://utuxx.91kds.cn/live1/jsbv2a.m3u8?id=cctv12hd&pwd=jsdecode
CCTV-12,http://utuxx.91kds.cn/live1/zbdq7.m3u8?id=cctv12hd&pwd=jsdecode
CCTV-12,http://utuxx.91kds.cn/live1/zbdq6.m3u8?id=cctv12hd&pwd=jsdecode
CCTV-12,http://utuxx.91kds.cn/live1/zbdq5.m3u8?id=cctv12hd&pwd=jsdecode
CCTV-12,http://utuxx.91kds.cn/live1/zbdq4.m3u8?id=cctv12hd&pwd=jsdecode
CCTV-12,http://utuxx.91kds.cn/live1/zbdq3.m3u8?id=cctv12hd&pwd=jsdecode
CCTV-12,http://utuxx.91kds.cn/live1/zbdq2.m3u8?id=cctv12hd&pwd=jsdecode
CCTV-12,http://utuxx.91kds.cn/live1/zbdq1.m3u8?id=cctv12hd&pwd=jsdecode
CCTV-12,http://utuxx.91kds.cn/live1/jsbv1.m3u8?id=cctv12hd&pwd=jsdecode
CCTV-12,http://utuxx.91kds.cn/live1/dsdq.m3u8?id=cctv12hd&pwd=jsdecode
CCTV-12,http://ksjgj.cn:8888/udp/239.49.8.55:9822
CCTV-12,http://www.huakangyaoye.cn:8800/udp/225.1.2.82:10486
CCTV-12,http://swtyc.f3322.org:8880/udp/239.69.1.106:10274
CCTV-12,http://www.xk8.top:8001/udp/239.69.1.106:10274
CCTV-12,http://www.dwphic.com:9999/udp/239.69.1.106:10274
CCTV-12,http://60.223.72.65:8001/udp/226.0.2.164:9224
CCTV-12,http://60.223.72.148:8004/udp/226.0.2.164:9224
CCTV-12,http://60.223.72.233:8004/udp/226.0.2.164:9224
CCTV-12,http://60.223.72.96:8004/udp/226.0.2.164:9224
CCTV-12,http://60.223.72.132:8001/udp/226.0.2.164:9224
CCTV-12,http://tv.zhangzp.top:4022/udp/239.125.2.60:4120
CCTV-12,http://utuxx.91kds.cn/live1/xuexi.m3u8?id=cctv12&pwd=jsdecode
CCTV-12,http://utuxx.91kds.cn/live1/xuexi1.m3u8?id=cctv12&pwd=jsdecode
CCTV-12,rtmp://play.kankanlive.com/live/1698423511884917
CCTV-12,http://www.xk8.top:8001/udp/239.254.103.160:9034
CCTV-12,http://swtyc.f3322.org:8880/udp/239.253.157.160:9034
CCTV-12,http://ksjgj.cn:8888/udp/239.49.0.12:8088
CCTV-13,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000345/index.m3u8
CCTV-13,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000013/index.m3u8
CCTV-13,http://ucdn-zte.sd.chinamobile.com:8089/shandong_cabletv.live.zte.com////CHANNEL00000345/index.m3u8
CCTV-13,http://ucdn-zte.sd.chinamobile.com:8089/shandong_cabletv.live.zte.com////CHANNEL00000013/index.m3u8
CCTV-13,http://150.138.8.143/00/SNM/CHANNEL00000345/index.m3u8
CCTV-13,http://39.89.160.82:5140/CCTV13?cors
CCTV-13,http://222.173.9.81/00/SNM/CHANNEL00000345/index.m3u8
CCTV-13,http://utuxx.91kds.cn/live1/jsbv2a.m3u8?id=cctv13hd&pwd=jsdecode
CCTV-13,http://utuxx.91kds.cn/live1/zbdq7.m3u8?id=cctv13hd&pwd=jsdecode
CCTV-13,http://utuxx.91kds.cn/live1/zbdq6.m3u8?id=cctv13hd&pwd=jsdecode
CCTV-13,http://utuxx.91kds.cn/live1/zbdq5.m3u8?id=cctv13hd&pwd=jsdecode
CCTV-13,http://utuxx.91kds.cn/live1/zbdq4.m3u8?id=cctv13hd&pwd=jsdecode
CCTV-13,http://utuxx.91kds.cn/live1/zbdq3.m3u8?id=cctv13hd&pwd=jsdecode
CCTV-13,http://utuxx.91kds.cn/live1/zbdq2.m3u8?id=cctv13hd&pwd=jsdecode
CCTV-13,http://utuxx.91kds.cn/live1/zbdq1.m3u8?id=cctv13hd&pwd=jsdecode
CCTV-13,http://utuxx.91kds.cn/live1/jsbv1.m3u8?id=cctv13hd&pwd=jsdecode
CCTV-13,http://utuxx.91kds.cn/live1/dsdq.m3u8?id=cctv13hd&pwd=jsdecode
CCTV-13,http://utuxx.91kds.cn/live1/cctvxw.m3u8?bt=2&id=cctv13hd&pwd=jsdecode
CCTV-13,http://shjy.530070.xyz:8000/udp/239.77.0.188:5146
CCTV-13,http://183.33.56.7:8686/udp/239.77.0.188:5146
CCTV-13,http://www.huakangyaoye.cn:8800/udp/225.1.2.74:11584
CCTV-13,http://www.xk8.top:8001/udp/239.254.103.161:9040
CCTV-13,http://tv.4000689877.com:4000/udp/239.253.232.175:8000
CCTV-13,http://tv.zhangzp.top:4022/udp/239.125.1.53:4120
CCTV-13,http://swtyc.f3322.org:8880/udp/239.253.157.161:9040
CCTV-13,http://utuxx.91kds.cn/live1/xuexi1.m3u8?id=cctv13&pwd=jsdecode
CCTV-13,http://utuxx.91kds.cn/live1/xuexi.m3u8?id=cctv13&pwd=jsdecode
CCTV-13,https://221.2.36.14/video/s10001-cctv/index.m3u8
CCTV-13,https://60.211.179.171/video/s10001-cctv/index.m3u8
CCTV-13,https://111.17.177.164/video/s10001-cctv/index.m3u8
CCTV-13,http://utuxx.91kds.cn/live2/sxy.m3u8?id=cctv13&pwd=jsdecode
CCTV-13,rtmp://play.kankanlive.com/live/1698423543275916
CCTV-13,http://utuxx.91kds.cn/live1/cctvxw.m3u8?bt=0&id=cctv13hd&pwd=jsdecode
CCTV-13,https://tvfile.hscmw.cn/live/hsyouxian.m3u8
CCTV-13,http://utuxx.91kds.cn/live1/cctvxw.m3u8?bt=1&id=cctv13hd&pwd=jsdecode
CCTV-13,http://ksjgj.cn:8888/udp/239.49.0.13:8096
CCTV-14,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000323/index.m3u8
CCTV-14,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000014/index.m3u8
CCTV-14,http://ucdn-zte.sd.chinamobile.com:8089/shandong_cabletv.live.zte.com////CHANNEL00000323/index.m3u8
CCTV-14,http://150.138.8.143/00/SNM/CHANNEL00000323/index.m3u8
CCTV-14,http://39.89.160.82:5140/CCTV14?cors
CCTV-14,http://39.89.160.82:5140/CCTV14/2?cors
CCTV-14,http://222.173.9.81/00/SNM/CHANNEL00000323/index.m3u8
CCTV-14,http://utuxx.91kds.cn/live1/jsbv2a.m3u8?id=cctv14hd&pwd=jsdecode
CCTV-14,http://utuxx.91kds.cn/live1/zbdq7.m3u8?id=cctv14hd&pwd=jsdecode
CCTV-14,http://utuxx.91kds.cn/live1/zbdq6.m3u8?id=cctv14hd&pwd=jsdecode
CCTV-14,http://utuxx.91kds.cn/live1/zbdq5.m3u8?id=cctv14hd&pwd=jsdecode
CCTV-14,http://utuxx.91kds.cn/live1/zbdq4.m3u8?id=cctv14hd&pwd=jsdecode
CCTV-14,http://utuxx.91kds.cn/live1/zbdq3.m3u8?id=cctv14hd&pwd=jsdecode
CCTV-14,http://utuxx.91kds.cn/live1/zbdq2.m3u8?id=cctv14hd&pwd=jsdecode
CCTV-14,http://utuxx.91kds.cn/live1/zbdq1.m3u8?id=cctv14hd&pwd=jsdecode
CCTV-14,http://utuxx.91kds.cn/live1/jsbv1.m3u8?id=cctv14hd&pwd=jsdecode
CCTV-14,http://utuxx.91kds.cn/live1/dsdq.m3u8?id=cctv14hd&pwd=jsdecode
CCTV-14,http://183.222.206.14:18097/udp/239.93.42.40:5140
CCTV-14,http://183.222.206.14:8096/udp/239.93.42.40:5140
CCTV-14,http://hhska.3322.org:8096/udp/239.93.42.40:5140
CCTV-14,http://ksjgj.cn:8888/udp/239.49.8.56:9826
CCTV-14,http://www.huakangyaoye.cn:8800/udp/225.1.2.83:10492
CCTV-14,http://shjy.530070.xyz:8000/udp/239.77.0.236:5146
CCTV-14,http://183.33.56.7:8686/udp/239.77.0.236:5146
CCTV-14,http://swtyc.f3322.org:8880/udp/239.69.1.107:10280
CCTV-14,http://www.xk8.top:8001/udp/239.69.1.107:10280
CCTV-14,http://www.dwphic.com:9999/udp/239.69.1.107:10280
CCTV-14,rtmp://play.kankanlive.com/live/1698423575756915
CCTV-14,http://www.xk8.top:8001/udp/239.254.103.162:9046
CCTV-14,http://swtyc.f3322.org:8880/udp/239.253.157.162:9046
CCTV-14,http://ksjgj.cn:8888/udp/239.49.0.14:8104
CCTV-14,http://www.qfly9236.cn:8888/udp/239.253.92.60:8009
CCTV-15,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000346/index.m3u8
CCTV-15,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000015/index.m3u8
CCTV-15,http://ucdn-zte.sd.chinamobile.com:8089/shandong_cabletv.live.zte.com////CHANNEL00000346/index.m3u8
CCTV-15,http://ucdn-zte.sd.chinamobile.com:8089/shandong_cabletv.live.zte.com////CHANNEL00000015/index.m3u8
CCTV-15,http://150.138.8.143/00/SNM/CHANNEL00000346/index.m3u8
CCTV-15,http://39.89.160.82:5140/CCTV15?cors
CCTV-15,http://222.173.9.81/00/SNM/CHANNEL00000346/index.m3u8
CCTV-15,http://utuxx.91kds.cn/live1/jsbv2a.m3u8?id=cctv15hd&pwd=jsdecode
CCTV-15,http://utuxx.91kds.cn/live1/zbdq7.m3u8?id=cctv15hd&pwd=jsdecode
CCTV-15,http://utuxx.91kds.cn/live1/zbdq6.m3u8?id=cctv15hd&pwd=jsdecode
CCTV-15,http://utuxx.91kds.cn/live1/zbdq5.m3u8?id=cctv15hd&pwd=jsdecode
CCTV-15,http://utuxx.91kds.cn/live1/zbdq4.m3u8?id=cctv15hd&pwd=jsdecode
CCTV-15,http://utuxx.91kds.cn/live1/zbdq3.m3u8?id=cctv15hd&pwd=jsdecode
CCTV-15,http://utuxx.91kds.cn/live1/zbdq2.m3u8?id=cctv15hd&pwd=jsdecode
CCTV-15,http://utuxx.91kds.cn/live1/zbdq1.m3u8?id=cctv15hd&pwd=jsdecode
CCTV-15,http://utuxx.91kds.cn/live1/jsbv1.m3u8?id=cctv15hd&pwd=jsdecode
CCTV-15,http://utuxx.91kds.cn/live1/dsdq.m3u8?id=cctv15hd&pwd=jsdecode
CCTV-15,http://tv.4000689877.com:4000/udp/239.253.232.170:8000
CCTV-15,rtmp://play.kankanlive.com/live/1698423607826914
CCTV-15,http://shjy.530070.xyz:8000/udp/239.77.1.11:5146
CCTV-15,http://183.33.56.7:8686/udp/239.77.1.11:5146
CCTV-15,http://www.qfly9236.cn:8888/udp/239.253.92.14:8010
CCTV-15,http://ksjgj.cn:8888/udp/239.49.0.15:8112
CCTV-15,http://60.223.72.65:8001/udp/226.0.1.32:3028
CCTV-15,http://60.223.72.148:8004/udp/226.0.1.32:3028
CCTV-15,http://60.223.72.233:8004/udp/226.0.1.32:3028
CCTV-15,http://60.223.72.96:8004/udp/226.0.1.32:3028
CCTV-15,http://60.223.72.132:8001/udp/226.0.1.32:3028
CCTV-16,http://utuxx.91kds.cn/live1/jsbv2a.m3u8?id=cctv16hd&pwd=jsdecode
CCTV-16,http://utuxx.91kds.cn/live1/zbdq7.m3u8?id=cctv16hd&pwd=jsdecode
CCTV-16,http://utuxx.91kds.cn/live1/zbdq6.m3u8?id=cctv16hd&pwd=jsdecode
CCTV-16,http://utuxx.91kds.cn/live1/zbdq5.m3u8?id=cctv16hd&pwd=jsdecode
CCTV-16,http://utuxx.91kds.cn/live1/zbdq4.m3u8?id=cctv16hd&pwd=jsdecode
CCTV-16,http://utuxx.91kds.cn/live1/zbdq3.m3u8?id=cctv16hd&pwd=jsdecode
CCTV-16,http://utuxx.91kds.cn/live1/zbdq2.m3u8?id=cctv16hd&pwd=jsdecode
CCTV-16,http://utuxx.91kds.cn/live1/zbdq1.m3u8?id=cctv16hd&pwd=jsdecode
CCTV-16,http://utuxx.91kds.cn/live1/jsbv1.m3u8?id=cctv16hd&pwd=jsdecode
CCTV-16,http://utuxx.91kds.cn/live1/dsdq.m3u8?id=cctv16hd&pwd=jsdecode
CCTV-16,http://220.167.170.193:4000/udp/239.120.1.252:9554
CCTV-16,http://60.223.72.65:8001/udp/226.0.2.169:9264
CCTV-16,http://60.223.72.148:8004/udp/226.0.2.169:9264
CCTV-16,http://60.223.72.233:8004/udp/226.0.2.169:9264
CCTV-16,http://60.223.72.96:8004/udp/226.0.2.169:9264
CCTV-16,http://60.223.72.132:8001/udp/226.0.2.169:9264
CCTV-16,http://tv.zhangzp.top:4022/udp/234.1.3.197:5000
CCTV-16,http://utuxx.91kds.cn/live1/jsbv2a.m3u8?id=cctv164k&pwd=jsdecode
CCTV-16,http://utuxx.91kds.cn/live1/jsbv1.m3u8?id=cctv164k&pwd=jsdecode
CCTV-16,http://183.222.206.14:18097/udp/239.93.42.54:5140
CCTV-16,http://183.222.206.14:8096/udp/239.93.42.54:5140
CCTV-16,http://hhska.3322.org:8096/udp/239.93.42.54:5140
CCTV-16,http://swtyc.f3322.org:8880/udp/239.69.1.249:11136
CCTV-16,http://www.xk8.top:8001/udp/239.69.1.249:11136
CCTV-16,http://www.dwphic.com:9999/udp/239.69.1.249:11136
CCTV-16,http://shjy.530070.xyz:8000/udp/239.77.1.98:5146
CCTV-16,http://183.33.56.7:8686/udp/239.77.1.98:5146
CCTV-16,http://tv.zhangzp.top:4022/udp/234.1.3.242:5000
CCTV-16,http://ksjgj.cn:8888/udp/239.49.0.109:8000
CCTV-17,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000303/index.m3u8
CCTV-17,http://ucdn-zte.sd.chinamobile.com:8089/shandong_cabletv.live.zte.com////CHANNEL00000303/index.m3u8
CCTV-17,http://150.138.8.143/00/SNM/CHANNEL00000303/index.m3u8
CCTV-17,http://39.89.160.82:5140/CCTV17?cors
CCTV-17,http://222.173.9.81/00/SNM/CHANNEL00000303/index.m3u8
CCTV-17,http://utuxx.91kds.cn/live1/jsbv2a.m3u8?id=cctv17hd&pwd=jsdecode
CCTV-17,http://utuxx.91kds.cn/live1/zbdq7.m3u8?id=cctv17hd&pwd=jsdecode
CCTV-17,http://utuxx.91kds.cn/live1/zbdq6.m3u8?id=cctv17hd&pwd=jsdecode
CCTV-17,http://utuxx.91kds.cn/live1/zbdq5.m3u8?id=cctv17hd&pwd=jsdecode
CCTV-17,http://utuxx.91kds.cn/live1/zbdq4.m3u8?id=cctv17hd&pwd=jsdecode
